Linux 3.2.0-30-virtual (14f431ee-8e10-439a-8a04-f57f71d97a86) 	12/07/2013 	_x86_64_	(4 CPU)

12:37:31 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:15:06 PM     all      0.45      0.00      0.25      0.05      0.00     99.25
02:15:11 PM     all      0.60      0.00      0.30      0.20      0.00     98.90
02:15:16 PM     all      0.55      0.00      0.20      0.35      0.00     98.90
02:15:21 PM     all      0.86      0.00      0.40      0.25      0.00     98.49
02:15:26 PM     all      1.16      0.00      0.71      0.30      0.00     97.83
02:15:31 PM     all      0.96      0.00      0.55      0.35      0.00     98.14
02:15:36 PM     all      0.65      0.00      0.15      0.20      0.00     99.00
02:15:41 PM     all      0.55      0.00      0.35      0.45      0.00     98.64
02:15:46 PM     all      0.55      0.00      0.15      0.10      0.00     99.20
02:15:51 PM     all      0.70      0.00      0.25      0.35      0.00     98.69
02:15:56 PM     all      0.65      0.00      0.35      0.20      0.00     98.80
02:16:01 PM     all      2.63      0.00      1.06      0.30      0.00     96.00
02:16:06 PM     all      0.50      0.00      0.20      0.15      0.00     99.15
02:16:11 PM     all      0.70      0.00      0.35      0.45      0.00     98.49
02:16:16 PM     all      0.60      0.00      0.15      0.20      0.00     99.05
02:16:21 PM     all      0.65      0.00      0.25      0.40      0.00     98.69
02:16:26 PM     all      1.11      0.00      0.50      0.15      0.00     98.23
02:16:31 PM     all      0.80      0.00      0.30      0.45      0.00     98.44
02:16:36 PM     all      1.46      0.00      0.35      0.05      0.00     98.14
02:16:41 PM     all      0.60      0.00      0.35      0.60      0.00     98.44
02:16:46 PM     all      0.55      0.00      0.30      0.15      0.00     99.00
02:16:51 PM     all      0.65      0.00      0.20      0.55      0.00     98.59
02:16:56 PM     all      0.75      0.00      0.25      0.40      0.00     98.60
02:17:01 PM     all      2.42      0.00      0.55      0.25      0.00     96.78
02:17:06 PM     all      1.36      0.00      0.25      0.90      0.00     97.49
02:17:11 PM     all      1.01      0.00      0.25      1.51      0.00     97.23
02:17:16 PM     all      0.70      0.00      0.15      0.91      0.00     98.24
02:17:21 PM     all      0.75      0.00      0.15      0.30      0.00     98.79
02:17:26 PM     all      1.46      0.00      0.35      0.66      0.00     97.53
02:17:31 PM     all      0.55      0.00      0.30      0.05      0.00     99.10
02:17:36 PM     all      0.65      0.00      0.20      0.40      0.00     98.75
02:17:41 PM     all      1.61      0.00      0.40      0.10      0.00     97.88
02:17:46 PM     all      0.65      0.00      0.30      0.30      0.00     98.75
02:17:51 PM     all      0.70      0.00      0.15      0.15      0.00     99.00
02:17:56 PM     all      0.75      0.00      0.20      0.40      0.00     98.64
02:18:01 PM     all      2.06      0.00      0.65      0.15      0.00     97.13
02:18:06 PM     all      0.85      0.00      0.15      0.40      0.00     98.60
02:18:11 PM     all      0.70      0.00      0.30      0.10      0.00     98.90
02:18:16 PM     all      1.46      0.00      0.45      0.40      0.00     97.69
02:18:21 PM     all      0.45      0.00      0.30      0.05      0.00     99.20
02:18:26 PM     all      0.86      0.00      0.55      0.35      0.00     98.23
02:18:31 PM     all      0.60      0.00      0.20      0.20      0.00     98.99
02:18:36 PM     all      0.65      0.00      0.25      0.50      0.00     98.60
02:18:41 PM     all      0.50      0.00      0.25      0.10      0.00     99.15
02:18:46 PM     all      1.05      0.00      0.50      0.35      0.00     98.09
02:18:51 PM     all      1.20      0.00      0.30      0.15      0.00     98.34
02:18:56 PM     all      0.65      0.00      0.20      0.40      0.00     98.74
02:19:01 PM     all      1.86      0.00      0.76      0.15      0.00     97.23
02:19:06 PM     all      0.55      0.00      0.20      0.25      0.00     98.99
02:19:11 PM     all      0.65      0.00      0.30      0.10      0.00     98.95
02:19:16 PM     all      0.65      0.00      0.25      1.15      0.00     97.94
02:19:21 PM     all      1.66      0.00      0.55      0.05      0.00     97.74
02:19:26 PM     all      0.81      0.00      0.71      0.76      0.00     97.73
02:19:31 PM     all      0.65      0.00      0.25      0.10      0.00     99.00
02:19:36 PM     all      0.60      0.00      0.15      0.40      0.00     98.84
02:19:41 PM     all      0.55      0.00      0.30      0.00      0.00     99.15
02:19:46 PM     all      0.55      0.00      0.25      0.45      0.00     98.74
02:19:51 PM     all      0.75      0.00      0.25      0.05      0.00     98.95
02:19:56 PM     all      2.92      0.00      1.36      0.55      0.00     95.16
02:20:01 PM     all      0.60      0.00      0.25      0.05      0.00     99.10
02:20:06 PM     all      0.55      0.00      0.35      0.50      0.00     98.60
02:20:11 PM     all      0.45      0.00      0.40      0.10      0.00     99.05
02:20:16 PM     all      0.65      0.00      0.30      0.45      0.00     98.60
02:20:21 PM     all      0.65      0.00      0.20      0.15      0.00     98.99
02:20:26 PM     all      1.42      0.00      0.46      0.81      0.00     97.31
02:20:31 PM     all      1.21      0.00      0.55      0.05      0.00     98.19
02:20:36 PM     all      0.65      0.00      0.25      0.80      0.00     98.29
02:20:41 PM     all      0.70      0.00      0.25      0.10      0.00     98.95
02:20:46 PM     all      0.70      0.00      0.05      0.15      0.00     99.10
02:20:51 PM     all      0.55      0.00      0.35      0.25      0.00     98.84
02:20:56 PM     all      1.76      0.00      0.55      0.35      0.00     97.34
02:21:01 PM     all      2.16      0.00      0.70      0.55      0.00     96.58
02:21:06 PM     all      0.55      0.00      0.40      0.30      0.00     98.75
02:21:11 PM     all      0.55      0.00      0.35      0.20      0.00     98.90
02:21:16 PM     all      0.50      0.00      0.25      0.20      0.00     99.05
02:21:21 PM     all      0.65      0.00      0.15      0.25      0.00     98.95
02:21:26 PM     all      1.01      0.00      0.35      0.30      0.00     98.33
02:21:31 PM     all      0.70      0.00      0.25      0.20      0.00     98.85
02:21:36 PM     all      1.71      0.00      0.50      0.30      0.00     97.49
02:21:41 PM     all      0.60      0.00      0.35      0.30      0.00     98.75
02:21:46 PM     all      0.60      0.00      0.25      0.30      0.00     98.85
02:21:51 PM     all      0.45      0.00      0.30      0.15      0.00     99.10
02:21:56 PM     all      0.75      0.00      0.20      0.25      0.00     98.80
02:22:01 PM     all      2.22      0.00      0.50      0.35      0.00     96.92
02:22:06 PM     all      1.05      0.00      0.30      0.20      0.00     98.44
02:22:11 PM     all      0.86      0.00      0.40      0.00      0.00     98.74
02:22:16 PM     all      0.80      0.00      0.30      0.50      0.00     98.39
02:22:21 PM     all      0.55      0.00      0.15      0.05      0.00     99.25
02:22:26 PM     all      1.51      0.00      0.55      0.60      0.00     97.33
02:22:31 PM     all      0.35      0.00      0.15      0.05      0.00     99.45
02:22:36 PM     all      0.80      0.00      0.35      0.60      0.00     98.24
02:22:41 PM     all      1.06      0.00      0.55      0.10      0.00     98.29
02:22:46 PM     all      0.95      0.00      0.30      0.50      0.00     98.24
02:22:51 PM     all      0.45      0.00      0.20      0.40      0.00     98.95
02:22:56 PM     all      0.95      0.00      0.25      1.20      0.00     97.59
02:23:01 PM     all      1.71      0.00      0.80      0.10      0.00     97.39
02:23:06 PM     all      0.70      0.00      0.30      1.41      0.00     97.59
02:23:11 PM     all      0.30      0.00      0.25      0.05      0.00     99.40
02:23:16 PM     all      1.86      0.00      0.55      0.45      0.00     97.14
02:23:21 PM     all      0.35      0.00      0.35      0.00      0.00     99.30
02:23:26 PM     all      1.16      0.00      0.51      0.91      0.00     97.42
02:23:31 PM     all      0.45      0.00      0.30      0.00      0.00     99.25
02:23:36 PM     all      0.80      0.00      0.40      0.45      0.00     98.34
02:23:41 PM     all      0.35      0.00      0.30      0.00      0.00     99.35
02:23:46 PM     all      1.31      0.00      0.45      0.45      0.00     97.79
02:23:51 PM     all      0.96      0.00      0.30      0.00      0.00     98.74
02:23:56 PM     all      0.90      0.00      0.40      0.60      0.00     98.09
02:24:01 PM     all      1.96      0.00      0.45      0.10      0.00     97.48
02:24:06 PM     all      0.80      0.00      0.35      0.30      0.00     98.54
02:24:11 PM     all      0.35      0.00      0.15      0.00      0.00     99.50
02:24:16 PM     all      0.80      0.00      0.40      0.40      0.00     98.39
02:24:21 PM     all      1.11      0.00      0.50      0.00      0.00     98.39
02:24:26 PM     all      1.31      0.00      0.61      0.61      0.00     97.47
02:24:31 PM     all      0.35      0.00      0.15      0.00      0.00     99.50
02:24:36 PM     all      0.80      0.00      0.35      0.40      0.00     98.44
02:24:41 PM     all      0.50      0.00      0.25      0.00      0.00     99.25
02:24:46 PM     all      0.95      0.00      0.30      0.55      0.00     98.19
02:24:51 PM     all      0.55      0.00      0.15      0.00      0.00     99.30
02:24:56 PM     all      1.61      0.00      0.65      0.45      0.00     97.28
02:25:01 PM     all      1.71      0.00      0.61      0.05      0.00     97.63
02:25:06 PM     all      0.75      0.00      0.45      0.45      0.00     98.34
02:25:11 PM     all      0.45      0.00      0.20      0.00      0.00     99.35
02:25:16 PM     all      0.75      0.00      0.30      0.50      0.00     98.44
02:25:21 PM     all      0.50      0.00      0.15      0.00      0.00     99.35
02:25:26 PM     all      1.67      0.00      0.51      0.66      0.00     97.17
02:25:31 PM     all      1.01      0.00      0.40      0.00      0.00     98.59
02:25:36 PM     all      0.80      0.00      0.25      0.40      0.00     98.54
02:25:41 PM     all      0.45      0.00      0.20      0.05      0.00     99.30
02:25:46 PM     all      0.60      0.00      0.35      0.40      0.00     98.64
02:25:51 PM     all      0.50      0.00      0.20      0.00      0.00     99.30
02:25:56 PM     all      0.90      0.00      0.30      0.55      0.00     98.24
02:26:01 PM     all      2.72      0.00      1.01      0.05      0.00     96.22
02:26:06 PM     all      0.90      0.00      0.55      0.40      0.00     98.14
02:26:11 PM     all      0.45      0.00      0.15      0.05      0.00     99.35
02:26:16 PM     all      0.75      0.00      0.35      6.43      0.00     92.47
02:26:21 PM     all      0.40      0.00      0.35      0.00      0.00     99.25
02:26:26 PM     all      1.11      0.00      0.55      0.55      0.00     97.78
02:26:31 PM     all      0.45      0.00      0.20      0.05      0.00     99.30
02:26:36 PM     all      1.81      0.00      0.50      0.25      0.00     97.43
02:26:41 PM     all      0.35      0.00      0.15      0.05      0.00     99.45
02:26:46 PM     all      0.65      0.00      0.35      0.96      0.00     98.04
02:26:51 PM     all      0.50      0.00      0.20      0.05      0.00     99.25
02:26:56 PM     all      0.85      0.00      0.35      0.35      0.00     98.44
02:27:01 PM     all      1.91      0.00      0.50      0.15      0.00     97.43
02:27:06 PM     all      1.05      0.00      0.45      0.15      0.00     98.34
02:27:11 PM     all      1.16      0.00      0.50      0.10      0.00     98.24
02:27:16 PM     all      0.75      0.00      0.25      0.20      0.00     98.79
02:27:21 PM     all      0.50      0.00      0.30      0.25      0.00     98.95
02:27:26 PM     all      1.11      0.00      0.35      0.56      0.00     97.98
02:27:31 PM     all      0.70      0.00      0.25      0.05      0.00     99.00
02:27:36 PM     all      0.75      0.00      0.20      0.10      0.00     98.95
02:27:41 PM     all      1.21      0.00      0.30      0.25      0.00     98.24
02:27:46 PM     all      0.95      0.00      0.35      0.15      0.00     98.55
02:27:51 PM     all      0.60      0.00      0.20      0.75      0.00     98.44
02:27:56 PM     all      0.80      0.00      0.20      0.10      0.00     98.90
02:28:01 PM     all      2.27      0.00      0.81      0.51      0.00     96.41
02:28:06 PM     all      0.55      0.00      0.30      0.20      0.00     98.94
02:28:11 PM     all      0.60      0.00      0.25      0.40      0.00     98.74
02:28:16 PM     all      1.71      0.00      0.45      0.10      0.00     97.74
02:28:21 PM     all      0.55      0.00      0.35      0.10      0.00     99.00
02:28:26 PM     all      0.86      0.00      0.30      0.66      0.00     98.18
02:28:31 PM     all      2.06      0.00      0.70      0.10      0.00     97.14
02:28:36 PM     all      0.75      0.00      0.20      0.25      0.00     98.79
02:28:41 PM     all      0.60      0.00      0.25      0.15      0.00     99.00
02:28:46 PM     all      0.75      0.00      0.40      0.25      0.00     98.59
02:28:51 PM     all      1.16      0.00      0.35      0.05      0.00     98.44
02:28:56 PM     all      0.85      0.00      0.30      0.45      0.00     98.40
02:29:01 PM     all      0.55      0.00      0.20      0.10      0.00     99.15
02:29:06 PM     all      0.80      0.00      0.25      3.16      0.00     95.79
02:29:11 PM     all      0.55      0.00      0.15      0.05      0.00     99.25
02:29:16 PM     all      0.70      0.00      0.25      0.25      0.00     98.79
02:29:21 PM     all      1.20      0.00      0.50      0.10      0.00     98.19
02:29:26 PM     all      1.37      0.00      0.61      0.40      0.00     97.62
02:29:31 PM     all      1.91      0.00      0.60      0.10      0.00     97.38
02:29:36 PM     all      0.70      0.00      0.20      0.45      0.00     98.64
02:29:41 PM     all      0.55      0.00      0.20      0.05      0.00     99.20
02:29:46 PM     all      0.85      0.00      0.20      0.20      0.00     98.75
02:29:51 PM     all      0.80      0.00      0.25      0.30      0.00     98.65
02:29:56 PM     all      2.62      0.00      1.16      0.25      0.00     95.97
02:30:01 PM     all      1.06      0.00      0.40      0.91      0.00     97.64
02:30:06 PM     all      0.80      0.00      0.40      0.10      0.00     98.70
02:30:11 PM     all      0.45      0.00      0.25      0.10      0.00     99.20
02:30:16 PM     all      0.80      0.00      0.15      0.20      0.00     98.84
02:30:21 PM     all      0.65      0.00      0.15      0.05      0.00     99.15
02:30:26 PM     all      1.51      0.00      0.50      0.40      0.00     97.58
02:30:31 PM     all      1.36      0.00      0.60      0.15      0.00     97.88
02:30:36 PM     all      0.75      0.00      0.20      0.90      0.00     98.14
02:30:41 PM     all      0.55      0.00      0.25      0.10      0.00     99.10
02:30:46 PM     all      0.75      0.00      0.20      0.10      0.00     98.95
02:30:51 PM     all      0.45      0.00      0.30      0.60      0.00     98.64
02:30:56 PM     all      0.75      0.00      0.35      0.35      0.00     98.54
02:31:01 PM     all      2.68      0.00      0.81      0.20      0.00     96.31
02:31:06 PM     all      1.16      0.00      0.35      0.35      0.00     98.14
02:31:11 PM     all      0.60      0.00      0.15      0.20      0.00     99.05
02:31:16 PM     all      0.75      0.00      0.30      0.30      0.00     98.65
02:31:21 PM     all      0.60      0.00      0.20      0.05      0.00     99.15
02:31:26 PM     all      0.96      0.00      0.46      0.35      0.00     98.23
02:31:31 PM     all      0.50      0.00      0.30      0.15      0.00     99.05
02:31:36 PM     all      1.51      0.00      0.55      0.40      0.00     97.53
02:31:41 PM     all      0.50      0.00      0.25      0.10      0.00     99.15
02:31:46 PM     all      0.65      0.00      0.15      0.45      0.00     98.74
02:31:51 PM     all      0.50      0.00      0.25      0.15      0.00     99.10
02:31:56 PM     all      0.90      0.00      0.15      0.65      0.00     98.29
02:32:01 PM     all      1.71      0.00      0.55      0.10      0.00     97.63
02:32:06 PM     all      0.95      0.00      0.25      0.35      0.00     98.45
02:32:11 PM     all      1.26      0.00      0.50      0.15      0.00     98.09
02:32:16 PM     all      0.75      0.00      0.20      0.50      0.00     98.54
02:32:21 PM     all      0.65      0.00      0.20      0.30      0.00     98.85
02:32:26 PM     all      0.96      0.00      0.56      0.81      0.00     97.67
02:32:31 PM     all      0.60      0.00      0.15      0.15      0.00     99.10
02:32:36 PM     all      0.50      0.00      0.45      0.30      0.00     98.74
02:32:41 PM     all      1.16      0.00      0.25      0.20      0.00     98.39
02:32:46 PM     all      1.01      0.00      0.45      0.30      0.00     98.24
02:32:51 PM     all      0.45      0.00      0.20      0.05      0.00     99.30
02:32:56 PM     all      0.90      0.00      0.30      0.60      0.00     98.20
02:33:01 PM     all      2.02      0.00      0.61      0.10      0.00     97.28
02:33:06 PM     all      0.65      0.00      0.30      0.20      0.00     98.85
02:33:11 PM     all      0.55      0.00      0.15      0.15      0.00     99.15
02:33:16 PM     all      1.66      0.00      0.55      0.25      0.00     97.54
02:33:21 PM     all      0.70      0.00      0.25      0.15      0.00     98.90
02:33:26 PM     all      0.86      0.00      0.46      0.46      0.00     98.23
02:33:31 PM     all      0.50      0.00      0.20      0.15      0.00     99.15
02:33:36 PM     all      0.85      0.00      0.30      0.45      0.00     98.40
02:33:41 PM     all      0.45      0.00      0.25      0.25      0.00     99.05
02:33:46 PM     all      0.75      0.00      0.30      0.15      0.00     98.79
02:33:51 PM     all      1.31      0.00      0.45      0.15      0.00     98.09
02:33:56 PM     all      0.70      0.00      0.25      0.50      0.00     98.54
02:34:01 PM     all      1.81      0.00      0.60      0.15      0.00     97.43
02:34:06 PM     all      0.70      0.00      0.30      0.45      0.00     98.54
02:34:11 PM     all      0.55      0.00      0.15      0.10      0.00     99.20
02:34:16 PM     all      0.55      0.00      0.40      0.40      0.00     98.64
02:34:21 PM     all      1.01      0.00      0.40      0.15      0.00     98.44
02:34:26 PM     all      1.52      0.00      0.56      0.51      0.00     97.42
02:34:31 PM     all      0.60      0.00      0.30      0.15      0.00     98.95
02:34:36 PM     all      0.65      0.00      0.35      0.40      0.00     98.59
02:34:41 PM     all      0.55      0.00      0.35      0.15      0.00     98.95
02:34:46 PM     all      0.65      0.00      0.30      0.35      0.00     98.69
02:34:51 PM     all      0.70      0.00      0.10      0.15      0.00     99.05
02:34:56 PM     all      1.56      0.00      0.45      0.30      0.00     97.68
02:35:01 PM     all      2.58      0.00      0.71      0.76      0.00     95.96
02:35:06 PM     all      0.70      0.00      0.25      0.80      0.00     98.24
02:35:11 PM     all      0.45      0.00      0.25      0.25      0.00     99.05
02:35:16 PM     all      0.65      0.00      0.20      0.15      0.00     98.99
02:35:21 PM     all      0.55      0.00      0.30      0.10      0.00     99.05
02:35:26 PM     all      1.21      0.00      0.56      0.51      0.00     97.73
02:35:31 PM     all      1.66      0.00      0.45      0.20      0.00     97.68
02:35:36 PM     all      0.70      0.00      0.20      0.35      0.00     98.74
02:35:41 PM     all      0.50      0.00      0.30      0.15      0.00     99.05
02:35:46 PM     all      0.65      0.00      0.40      0.35      0.00     98.60
02:35:51 PM     all      0.55      0.00      0.15      0.10      0.00     99.20
02:35:56 PM     all      0.85      0.00      0.20      0.25      0.00     98.69
02:36:01 PM     all      2.11      0.00      0.91      0.25      0.00     96.73
02:36:06 PM     all      1.06      0.00      0.50      0.25      0.00     98.19
02:36:11 PM     all      0.55      0.00      0.25      0.15      0.00     99.05
02:36:16 PM     all      0.85      0.00      0.25      0.30      0.00     98.60
02:36:21 PM     all      0.65      0.00      0.35      0.20      0.00     98.80
02:36:26 PM     all      1.16      0.00      0.40      0.51      0.00     97.93
02:36:31 PM     all      0.50      0.00      0.25      0.20      0.00     99.05
02:36:36 PM     all      1.41      0.00      0.50      0.40      0.00     97.68
02:36:41 PM     all      0.65      0.00      0.30      0.15      0.00     98.90
02:36:46 PM     all      0.65      0.00      0.25      0.25      0.00     98.84
02:36:51 PM     all      0.55      0.00      0.35      0.10      0.00     99.00
02:36:56 PM     all      0.60      0.00      0.30      0.25      0.00     98.84
02:37:01 PM     all      2.07      0.00      0.71      0.25      0.00     96.97
02:37:06 PM     all      0.70      0.00      0.15      0.30      0.00     98.84
02:37:11 PM     all      1.51      0.00      0.45      0.15      0.00     97.89
02:37:16 PM     all      0.70      0.00      0.45      0.20      0.00     98.64
02:37:21 PM     all      0.70      0.00      0.20      0.25      0.00     98.85
02:37:26 PM     all      1.41      0.00      0.50      0.35      0.00     97.73
02:37:31 PM     all      0.65      0.00      0.35      0.05      0.00     98.95
02:37:37 PM     all      0.70      0.00      0.30      0.25      0.00     98.74
02:37:41 PM     all      1.00      0.00      0.30      0.15      0.00     98.54
02:37:47 PM     all      1.21      0.00      0.45      0.20      0.00     98.14
02:37:52 PM     all      0.65      0.00      0.25      0.10      0.00     99.00
02:37:56 PM     all      0.80      0.00      0.40      0.40      0.00     98.40
02:38:02 PM     all      2.12      0.00      0.65      0.15      0.00     97.08
02:38:07 PM     all      0.65      0.00      0.45      0.30      0.00     98.60
02:38:12 PM     all      0.65      0.00      0.25      0.10      0.00     99.00
02:38:16 PM     all      1.36      0.00      0.50      0.70      0.00     97.43
02:38:22 PM     all      0.75      0.00      0.35      0.00      0.00     98.90
02:38:26 PM     all      0.76      0.00      0.61      0.46      0.00     98.18
02:38:32 PM     all      1.86      0.00      0.66      0.20      0.00     97.28
02:38:37 PM     all      0.75      0.00      0.25      0.35      0.00     98.64
02:38:42 PM     all      0.50      0.00      0.30      0.00      0.00     99.20
02:38:47 PM     all      0.70      0.00      0.30      0.25      0.00     98.74
02:38:52 PM     all      1.36      0.00      0.45      0.10      0.00     98.08
02:38:57 PM     all      0.70      0.00      0.40      0.20      0.00     98.69
02:39:02 PM     all      0.55      0.00      0.15      0.10      0.00     99.20
02:39:07 PM     all      0.80      0.00      0.25      0.25      0.00     98.70
02:39:12 PM     all      0.50      0.00      0.20      0.10      0.00     99.20
02:39:17 PM     all      0.55      0.00      0.20      0.30      0.00     98.95
02:39:22 PM     all      1.11      0.00      0.35      0.15      0.00     98.39
02:39:27 PM     all      1.37      0.00      0.56      0.30      0.00     97.77
02:39:32 PM     all      2.52      0.00      0.75      0.10      0.00     96.63
02:39:37 PM     all      0.50      0.00      0.30      0.30      0.00     98.90
02:39:42 PM     all      0.70      0.00      0.30      0.05      0.00     98.95
02:39:47 PM     all      0.50      0.00      0.30      0.30      0.00     98.90
02:39:52 PM     all      0.65      0.00      0.30      0.15      0.00     98.90
02:39:57 PM     all      1.26      0.00      0.45      0.45      0.00     97.83
02:40:02 PM     all      2.47      0.00      0.66      0.20      0.00     96.67
02:40:07 PM     all      0.50      0.00      0.10      0.40      0.00     98.99
02:40:12 PM     all      0.70      0.00      0.35      0.15      0.00     98.80
02:40:17 PM     all      0.50      0.00      0.25      0.25      0.00     99.00
02:40:22 PM     all      0.70      0.00      0.30      0.05      0.00     98.95
02:40:27 PM     all      0.86      0.00      0.40      0.35      0.00     98.38
02:40:32 PM     all      1.71      0.00      0.61      0.20      0.00     97.48
02:40:37 PM     all      0.45      0.00      0.15      0.35      0.00     99.04
02:40:42 PM     all      0.75      0.00      0.15      0.30      0.00     98.79
02:40:47 PM     all      0.50      0.00      0.25      0.20      0.00     99.05
02:40:52 PM     all      0.70      0.00      0.20      0.20      0.00     98.89
02:40:57 PM     all      0.55      0.00      0.20      0.20      0.00     99.05
02:41:02 PM     all      2.53      0.00      0.91      0.15      0.00     96.41
02:41:07 PM     all      1.41      0.00      0.40      0.30      0.00     97.89
02:41:12 PM     all      0.55      0.00      0.40      0.15      0.00     98.90
02:41:17 PM     all      0.45      0.00      0.25      0.25      0.00     99.05
02:41:22 PM     all      0.80      0.00      0.25      0.20      0.00     98.74
02:41:27 PM     all      1.11      0.00      0.35      0.45      0.00     98.08
02:41:32 PM     all      0.80      0.00      0.40      0.45      0.00     98.35
02:41:37 PM     all      1.26      0.00      0.45      0.05      0.00     98.24
02:41:42 PM     all      0.75      0.00      0.45      0.25      0.00     98.54
02:41:47 PM     all      0.55      0.00      0.20      0.10      0.00     99.15
02:41:52 PM     all      0.65      0.00      0.20      0.15      0.00     98.99
02:41:57 PM     all      0.50      0.00      0.20      0.15      0.00     99.15
02:42:02 PM     all      2.22      0.00      0.76      0.45      0.00     96.57
02:42:07 PM     all      0.45      0.00      0.15      0.35      0.00     99.04
02:42:12 PM     all      1.71      0.00      0.55      0.35      0.00     97.39
02:42:17 PM     all      0.65      0.00      0.25      0.10      0.00     98.99
02:42:22 PM     all      0.75      0.00      0.20      0.40      0.00     98.64
02:42:27 PM     all      0.76      0.00      0.30      0.15      0.00     98.79
02:42:32 PM     all      0.86      0.00      0.40      0.25      0.00     98.49
02:42:37 PM     all      0.65      0.00      0.10      0.20      0.00     99.05
02:42:42 PM     all      1.20      0.00      0.30      0.25      0.00     98.24
02:42:47 PM     all      1.36      0.00      0.35      0.10      0.00     98.19
02:42:52 PM     all      0.65      0.00      0.30      0.20      0.00     98.84
02:42:57 PM     all      0.60      0.00      0.20      0.10      0.00     99.10
02:43:02 PM     all      2.11      0.00      0.50      0.35      0.00     97.03
02:43:07 PM     all      0.55      0.00      0.15      0.15      0.00     99.15
02:43:12 PM     all      0.75      0.00      0.25      1.56      0.00     97.44
02:43:17 PM     all      1.40      0.00      0.35      0.15      0.00     98.09
02:43:22 PM     all      1.06      0.00      0.45      0.25      0.00     98.24
02:43:27 PM     all      0.55      0.00      0.20      0.15      0.00     99.10
02:43:32 PM     all      0.91      0.00      0.40      0.30      0.00     98.38
02:43:37 PM     all      0.55      0.00      0.20      0.15      0.00     99.10
02:43:42 PM     all      0.65      0.00      0.30      0.35      0.00     98.69
02:43:47 PM     all      0.65      0.00      0.20      0.20      0.00     98.95
02:43:52 PM     all      1.61      0.00      0.65      0.25      0.00     97.48
02:43:57 PM     all      0.55      0.00      0.25      0.15      0.00     99.05
02:44:02 PM     all      2.47      0.00      1.01      0.40      0.00     96.12
02:44:07 PM     all      0.55      0.00      0.15      0.15      0.00     99.15
02:44:12 PM     all      0.75      0.00      0.20      0.20      0.00     98.85
02:44:17 PM     all      0.55      0.00      0.15      0.15      0.00     99.15
02:44:22 PM     all      0.95      0.00      0.40      0.20      0.00     98.44
02:44:27 PM     all      1.31      0.00      0.60      0.25      0.00     97.84
02:44:32 PM     all      1.01      0.00      0.40      0.15      0.00     98.43
02:44:37 PM     all      0.60      0.00      0.25      0.05      0.00     99.10
02:44:42 PM     all      0.65      0.00      0.25      0.25      0.00     98.84
02:44:47 PM     all      0.60      0.00      0.10      0.20      0.00     99.10
02:44:52 PM     all      0.80      0.00      0.35      0.15      0.00     98.70
02:44:57 PM     all      1.36      0.00      0.45      0.10      0.00     98.09
02:45:02 PM     all      2.48      0.00      0.91      0.20      0.00     96.41
02:45:07 PM     all      0.70      0.00      0.20      0.20      0.00     98.90
02:45:12 PM     all      0.65      0.00      0.25      0.15      0.00     98.95
02:45:17 PM     all      0.60      0.00      0.20      0.15      0.00     99.05
02:45:22 PM     all      0.60      0.00      0.30      0.20      0.00     98.89
02:45:27 PM     all      0.75      0.00      0.30      0.10      0.00     98.85
02:45:32 PM     all      2.14      0.00      0.56      0.41      0.00     96.90
02:45:37 PM     all      0.55      0.00      0.15      0.30      0.00     99.00
02:45:42 PM     all      0.75      0.00      0.35      0.30      0.00     98.60
02:45:47 PM     all      0.55      0.00      0.20      0.15      0.00     99.10
02:45:52 PM     all      0.85      0.00      0.25      0.35      0.00     98.54
02:45:57 PM     all      0.65      0.00      0.20      0.15      0.00     99.00
02:46:02 PM     all      2.68      0.00      0.81      0.40      0.00     96.11
02:46:07 PM     all      1.46      0.00      0.35      0.10      0.00     98.09
02:46:12 PM     all      0.70      0.00      0.25      0.35      0.00     98.69
02:46:17 PM     all      0.45      0.00      0.30      0.10      0.00     99.15
02:46:22 PM     all      0.95      0.00      0.30      0.20      0.00     98.54
02:46:27 PM     all      0.70      0.00      0.15      0.10      0.00     99.05
02:46:32 PM     all      0.86      0.00      0.61      0.40      0.00     98.13
02:46:37 PM     all      1.10      0.00      0.35      0.15      0.00     98.39
02:46:42 PM     all      1.16      0.00      0.45      0.35      0.00     98.04
02:46:47 PM     all      0.45      0.00      0.20      0.10      0.00     99.25
02:46:52 PM     all      0.85      0.00      0.25      0.30      0.00     98.59
02:46:57 PM     all      0.60      0.00      0.15      0.05      0.00     99.20
02:47:02 PM     all      2.12      0.00      0.76      0.30      0.00     96.82
02:47:07 PM     all      0.65      0.00      0.15      0.10      0.00     99.10
02:47:12 PM     all      1.81      0.00      0.55      0.50      0.00     97.13
02:47:17 PM     all      0.50      0.00      0.15      0.30      0.00     99.04
02:47:22 PM     all      0.65      0.00      0.40      0.75      0.00     98.19
02:47:27 PM     all      0.40      0.00      0.30      0.30      0.00     98.99
02:47:32 PM     all      1.31      0.00      0.45      0.51      0.00     97.73
02:47:37 PM     all      0.40      0.00      0.20      0.00      0.00     99.40
02:47:42 PM     all      0.85      0.00      0.25      0.40      0.00     98.49
02:47:47 PM     all      1.41      0.00      0.35      0.05      0.00     98.19
02:47:52 PM     all      0.85      0.00      0.40      0.60      0.00     98.14
02:47:57 PM     all      0.55      0.00      0.20      0.05      0.00     99.20
02:48:02 PM     all      2.42      0.00      0.61      0.25      0.00     96.72
02:48:07 PM     all      0.40      0.00      0.25      0.05      0.00     99.30
